"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"NEPSE","2024-04-25","1971.36","1974.91","1960.92","1965.93","-0.16 %","2,366,975,594.12"
"NEPSE","2024-04-28","1973.54","1981.55","1965.14","1980.27","0.72 %","2,682,586,955.82"
"NEPSE","2024-04-29","1990.32","1990.31","1974.52","1980.34","0.00 %","2,959,458,501.43"
"NEPSE","2024-04-30","1991.51","2016.61","1979.31","2006.28","1.30 %","4,800,044,601.66"
"NEPSE","2024-05-02","2025.79","2026.62","1995.49","1998.96","-0.36 %","4,133,362,726.23"
"NEPSE","2024-05-05","1998.45","1999.17","1969.96","1974.37","-1.23 %","3,795,748,296.39"
"NEPSE","2024-05-06","1980.23","1980.81","1952.63","1958.75","-0.79 %","2,891,319,979.88"
"NEPSE","2024-05-07","1959.91","1970.71","1955.16","1960.81","0.10 %","2,140,502,621.77"
"NEPSE","2024-05-08","1961.28","1968.25","1954.22","1960.6","-0.01 %","2,547,030,825.50"
"NEPSE","2024-05-09","1963.45","1970.55","1955.15","1966.23","0.28 %","3,121,286,362.59"
"NEPSE","2024-05-12","1973.79","1981.79","1961.89","1974.5","0.42 %","3,155,142,168.43"
"NEPSE","2024-05-13","1979.68","2000.55","1970.54","1998.89","1.23 %","3,408,608,157.91"
"NEPSE","2024-05-14","2000.7","2027.59","1999.14","2027.51","1.43 %","4,088,853,664.80"
"NEPSE","2024-05-15","2030.87","2048.29","2012.56","2017.97","-0.47 %","3,708,430,055.17"
"NEPSE","2024-05-16","2029.1","2029.1","2009.35","2018.76","0.03 %","4,233,816,403.71"
"NEPSE","2024-05-19","2044.81","2068.91","2028.07","2064.45","2.26 %","5,251,024,786.63"
"NEPSE","2024-05-20","2069.88","2121.01","2069.52","2092","1.33 %","5,854,354,212.19"
"NEPSE","2024-05-21","2095.57","2118.34","2081.07","2115.94","1.14 %","5,206,208,111.56"
"NEPSE","2024-05-22","2116.74","2140.24","2108.37","2131.49","0.73 %","5,687,680,912.80"
"NEPSE","2024-05-26","2135.25","2142.58","2106.36","2109.34","-1.03 %","4,441,538,471.70"
"NEPSE","2024-05-27","2111.67","2124.57","2096.83","2113.27","0.18 %","3,893,764,143.93"
"NEPSE","2024-05-29","2133.73","2153.39","2086.44","2089.42","-1.12 %","4,575,063,274.39"
"NEPSE","2024-05-30","2091.03","2100.11","2065.59","2069.53","-0.95 %","4,217,494,195.65"
"NEPSE","2024-06-02","2073.06","2086.44","2068.08","2083.04","0.65 %","4,311,015,629.95"
"NEPSE","2024-06-03","2087.8","2096.57","2073.02","2079.07","-0.19 %","4,004,070,243.60"
"NEPSE","2024-06-04","2087.03","2092.71","2077.56","2085.3","0.29 %","4,084,715,877.41"
"NEPSE","2024-06-05","2087.74","2091.88","2072.31","2079.71","-0.26 %","3,992,976,492.79"
"NEPSE","2024-06-06","2080.56","2089.1","2073.47","2077.78","-0.09 %","4,388,278,720.38"
"NEPSE","2024-06-09","2093.71","2093.71","2068.84","2073.19","-0.22 %","5,189,079,522.44"
"NEPSE","2024-06-10","2088.14","2089.15","2072.23","2082.09","0.42 %","5,490,609,782.28"
"NEPSE","2024-06-11","2099.77","2115.27","2086.81","2115.24","1.59 %","5,555,361,739.06"
"NEPSE","2024-06-12","2116.91","2134.12","2116.33","2121.62","0.30 %","5,894,089,245.13"
"NEPSE","2024-06-13","2125.31","2127.09","2106.25","2112.29","-0.43 %","6,443,029,208.11"
"NEPSE","2024-06-16","2116.03","2117.15","2090.13","2095.25","-0.80 %","5,472,253,551.85"
"NEPSE","2024-06-18","2098.6","2099.02","2073.91","2076.49","-0.89 %","4,055,737,884.32"
"NEPSE","2024-06-19","2077.75","2086.85","2073.34","2078.76","0.10 %","3,404,372,632.64"
"NEPSE","2024-06-20","2095.13","2095.38","2063.9","2068.31","-0.50 %","3,870,744,903.34"
"NEPSE","2024-06-23","2068.71","2079.76","2057.34","2062.94","-0.25 %","4,374,597,458.65"
"NEPSE","2024-06-24","2063.09","2079.36","2058.81","2066.16","0.15 %","5,077,255,116.15"
"NEPSE","2024-06-25","2067.32","2077.63","2067.03","2071.77","0.27 %","4,187,796,833.89"
"NEPSE","2024-06-26","2075.75","2077.26","2055.2","2060.16","-0.56 %","4,058,047,734.22"
"NEPSE","2024-06-27","2059.61","2059.97","2046.95","2051.92","-0.40 %","3,715,903,824.54"
"NEPSE","2024-06-30","2051.73","2059.79","2034.5","2037.09","-0.72 %","3,607,198,407.66"
"NEPSE","2024-07-01","2038.7","2053.38","2030.38","2053.38","0.80 %","2,999,965,021.53"
"NEPSE","2024-07-02","2085.83","2162.49","2085.82","2100.43","2.29 %","4,576,831,720.09"
"NEPSE","2024-07-03","2101.84","2104.38","2076.95","2104.22","0.18 %","5,083,528,935.17"
"NEPSE","2024-07-04","2107.78","2129.37","2105.83","2119.69","0.73 %","6,482,546,980.64"
"NEPSE","2024-07-07","2122","2147.12","2121.26","2140.97","1.00 %","6,002,931,854.71"
"NEPSE","2024-07-08","2143.95","2149.19","2128.72","2136.35","-0.21 %","4,569,836,106.00"
"NEPSE","2024-07-09","2138.61","2152.24","2129.71","2152.14","0.73 %","5,535,958,885.31"
"NEPSE","2024-07-10","2162.87","2176.6","2160.63","2175.4","1.08 %","5,744,083,391.51"
"NEPSE","2024-07-11","2188.64","2205.15","2185.02","2204.61","1.34 %","7,080,698,146.05"
"NEPSE","2024-07-14","2239.41","2290.95","2230.5","2257.59","2.40 %","7,620,498,520.87"
"NEPSE","2024-07-15","2277.86","2288.16","2231.69","2240.41","-0.76 %","8,731,436,037.15"
"NEPSE","2024-07-16","2243.07","2310.84","2231.83","2310.59","3.13 %","9,114,401,552.61"
"NEPSE","2024-07-17","2323.68","2364.76","2311.93","2364.63","2.33 %","12,059,266,113.47"
"NEPSE","2024-07-18","2373.53","2459.94","2355.59","2424.32","2.52 %","15,548,800,738.21"
"NEPSE","2024-07-21","2431.49","2494.71","2408.25","2485.94","2.54 %","15,238,271,290.98"
"NEPSE","2024-07-22","2491.17","2504.53","2441.56","2488.09","0.08 %","13,915,535,440.98"
"NEPSE","2024-07-23","2493.92","2563.45","2469.56","2563.43","3.02 %","14,116,330,995.76"
"NEPSE","2024-07-24","2573.23","2600.41","2513.43","2536.11","-1.06 %","16,208,577,314.53"
"NEPSE","2024-07-25","2540.14","2572.88","2518.47","2568.11","1.26 %","14,137,899,049.28"
"NEPSE","2024-07-28","2606.42","2708.58","2606.4","2681.56","4.41 %","15,810,596,235.45"
"NEPSE","2024-07-29","2706.73","2737.68","2655.15","2661.09","-0.76 %","19,609,177,106.29"
"NEPSE","2024-07-30","2669.41","2709.89","2609.02","2696.65","1.33 %","17,266,391,542.97"
"NEPSE","2024-07-31","2708.25","2791.02","2707.57","2760.9","2.38 %","21,911,503,161.06"
"NEPSE","2024-08-01","2772.24","2805.57","2742.53","2755.62","-0.19 %","21,713,431,007.74"
"NEPSE","2024-08-05","2770.39","2806.69","2744.1","2796.38","1.47 %","21,864,992,277.64"
"NEPSE","2024-08-06","2802.04","2815.94","2644.85","2651.32","-5.18 %","23,716,716,874.10"
"NEPSE","2024-08-07","2644.73","2759.67","2630.86","2759.67","4.08 %","17,950,918,627.83"
"NEPSE","2024-08-08","2772.84","2811.15","2744.86","2766.38","0.24 %","20,070,434,103.38"
"NEPSE","2024-08-11","2780.09","2860.96","2779.24","2860.91","3.41 %","25,779,453,509.90"
"NEPSE","2024-08-12","2876.48","2937.4","2876.46","2931.65","2.47 %","27,242,034,765.89"
"NEPSE","2024-08-13","2947.7","2971.69","2891.43","2923.46","-0.27 %","21,515,010,633.31"
"NEPSE","2024-08-14","2936.62","2959.19","2883.81","2957.75","1.17 %","23,430,581,150.48"
"NEPSE","2024-08-15","2979.6","3036.64","2975.11","3000.81","1.45 %","29,958,519,216.95"
"NEPSE","2024-08-18","3017.2","3048.15","2945.49","2966.33","-1.14 %","28,836,997,376.12"
